Ano,Entidad,Bien juridico afectado,Tipo de delito,Modalidad,Enero,Febrero,Marzo,Abril,Mayo,Junio,Julio,Agosto,Septiembre,Octubre,Noviembre,Diciembre
2019,Baja California Sur,Libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,16,19,21,16,8,16,18,6,8,15,13,9
2019,Baja California Sur,La libertad y la seguridad sexual,Abuso sexual,Abuso sexual,22,24,26,22,26,37,31,21,31,34,20,21
2019,Baja California Sur,La libertad y la seguridad sexual,Acoso sexual,Acoso sexual,0,3,5,1,6,2,2,1,2,11,12,4
2019,Baja California Sur,La libertad y la seguridad sexual,Hostigamiento sexual,Hostigamiento sexual,1,0,0,1,0,1,3,1,0,0,3,1
2019,Baja California Sur,La libertad y la seguridad sexual,Violacion simple,Violacion simple,18,14,19,14,12,18,14,17,19,24,18,23
2019,Baja California Sur,La libertad y la seguridad sexual,Violacion equiparada,Violacion equiparada,2,4,0,2,2,0,5,5,2,2,2,1
2019,Baja California Sur,La libertad y la seguridad sexual,Incesto,Incesto,0,0,0,1,0,0,0,0,0,0,1,0
2019,Baja California Sur,La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,6,7,5,3,0,6,6,9,9,4,4,3
2019,Baja California Sur,El patrimonio,Robo,Con violencia,0,0,0,0,0,0,0,1,1,2,2,1
2019,Baja California Sur,El patrimonio,Robo,Sin violencia,177,177,187,187,180,128,160,182,154,159,156,159
2019,Baja California Sur,El patrimonio,Robo,Robo de coche de 4 ruedas Con violencia,0,0,0,0,0,1,0,1,1,2,1,2
2019,Baja California Sur,El patrimonio,Robo,Robo de coche de 4 ruedas Sin violencia,90,63,80,60,33,62,50,37,74,82,52,70
2019,Baja California Sur,El patrimonio,Robo,Robo de motocicleta Con violencia,0,0,0,0,0,0,0,0,0,0,0,0
2019,Baja California Sur,El patrimonio,Robo,Robo de motocicleta Sin violencia,4,0,1,1,7,13,9,11,1,0,9,10
2019,Baja California Sur,El patrimonio,Robo,Robo de embarcaciones pequenas y grandes Con violencia,0,0,0,0,0,0,0,0,0,0,0,0
2019,Baja California Sur,El patrimonio,Robo,Robo de embarcaciones pequenas y grandes Sin violencia,0,0,0,0,1,0,2,1,0,0,0,1
2019,Baja California Sur,El patrimonio,Robo,Con violencia,0,0,0,0,0,0,0,0,0,0,0,0
2019,Baja California Sur,El patrimonio,Robo,Sin violencia,0,0,0,0,1,5,1,0,4,3,2,1
2019,Baja California Sur,El patrimonio,Robo,Con violencia,0,0,0,0,0,0,0,0,0,0,0,0
2019,Baja California Sur,El patrimonio,Robo,Sin violencia,0,0,0,0,0,0,0,0,0,0,0,0
2019,Baja California Sur,El patrimonio,Robo,Con violencia,0,0,0,1,8,6,18,19,16,21,19,18
2019,Baja California Sur,El patrimonio,Robo,Sin violencia,0,0,0,0,0,3,7,3,1,4,3,2
2019,Baja California Sur,El patrimonio,Robo,Con violencia,0,0,0,0,3,6,6,2,2,10,8,3
2019,Baja California Sur,El patrimonio,Robo,Sin violencia,0,0,0,0,0,0,3,0,1,0,1,5
2019,Baja California Sur,El patrimonio,Robo,Con violencia,0,0,0,0,1,0,0,0,0,0,1,3
2019,Baja California Sur,El patrimonio,Robo,Sin violencia,0,0,0,0,0,0,0,0,0,0,0,0
2019,Baja California Sur,El patrimonio,Robo,Con violencia,0,0,0,0,0,0,0,0,0,0,0,2
2019,Baja California Sur,El patrimonio,Robo,Sin violencia,0,0,0,0,0,0,0,0,0,0,0,0
2019,Baja California Sur,El patrimonio,Robo,Con violencia,0,0,0,0,0,0,0,1,1,0,0,1
2019,Baja California Sur,El patrimonio,Robo,Sin violencia,0,0,0,0,0,1,0,0,0,0,0,2
2019,Baja California Sur,El patrimonio,Robo,Con violencia,0,0,0,0,0,0,0,0,0,1,0,0
2019,Baja California Sur,El patrimonio,Robo,Sin violencia,0,0,0,0,0,0,0,0,0,0,0,0
2019,Baja California Sur,El patrimonio,Robo,Con violencia,0,1,0,1,5,14,23,27,17,31,42,22
2019,Baja California Sur,El patrimonio,Robo,Sin violencia,0,4,0,2,14,30,52,37,55,51,51,39
2019,Baja California Sur,El patrimonio,Robo,Con violencia,0,0,0,0,0,0,0,0,0,0,0,0
2019,Baja California Sur,El patrimonio,Robo,Sin violencia,6,7,8,4,5,1,3,2,4,4,2,2
2019,Baja California Sur,El patrimonio,Robo,Robo de herramienta industrial o agricola Con violencia,0,0,0,0,0,0,0,0,0,0,0,0
2019,Baja California Sur,El patrimonio,Robo,Robo de herramienta industrial o agricola Sin violencia,0,0,0,0,0,0,0,0,0,0,0,1
2019,Baja California Sur,El patrimonio,Robo,Robo de tractores Con violencia,0,0,0,0,0,0,0,0,0,0,0,0
2019,Baja California Sur,El patrimonio,Robo,Robo de tractores Sin violencia,0,0,0,0,0,0,0,0,0,0,0,0
2019,Baja California Sur,El patrimonio,Robo,"Robo de cables, tubos y otros objetos destinados a servicios publicos Con violencia",0,0,0,0,0,0,0,0,0,0,0,0
2019,Baja California Sur,El patrimonio,Robo,"Robo de cables, tubos y otros objetos destinados a servicios publicos Sin violencia",17,8,3,6,2,9,6,6,5,4,4,0
2019,Baja California Sur,El patrimonio,Robo,Con violencia,70,73,72,33,49,42,14,48,26,29,39,19
2019,Baja California Sur,El patrimonio,Robo,Sin violencia,444,396,421,424,383,344,353,407,339,334,288,266
2019,Baja California Sur,El patrimonio,Fraude,Fraude,74,73,85,92,99,81,114,113,90,88,86,65
2019,Baja California Sur,El patrimonio,Abuso de confianza,Abuso de confianza,18,21,17,12,32,30,32,29,37,36,17,20
2019,Baja California Sur,El patrimonio,Extorsion,Extorsion,36,23,15,17,7,10,21,12,14,11,6,13
2019,Baja California Sur,El patrimonio,Dano a la propiedad,Dano a la propiedad,119,116,143,135,129,131,157,136,134,143,149,126
2019,Baja California Sur,El patrimonio,Despojo,Despojo,18,30,21,40,35,26,26,32,27,41,27,22
2019,Baja California Sur,El patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,14,10,18,8,8,10,8,1,5,3,18,8
2019,Baja California Sur,La familia,Violencia familiar,Violencia familiar,158,165,201,236,215,266,256,234,251,225,185,220
2019,Baja California Sur,La familia,Violencia de genero en todas sus modalidades distinta a la violencia familiar,Violencia de genero en todas sus modalidades distinta a la violencia familiar,0,0,0,0,0,0,0,0,12,1,1,0
2019,Baja California Sur,La familia,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,71,63,66,66,102,78,90,78,80,94,81,41
2019,Baja California Sur,La familia,Otros delitos contra la familia,Otros delitos contra la familia,20,17,21,29,24,23,40,30,31,20,17,28
2019,Baja California Sur,La sociedad,Corrupcion de menores,Corrupcion de menores,0,3,7,6,4,5,3,3,6,6,6,8
2019,Baja California Sur,La sociedad,Trata de personas,Trata de personas,0,0,1,0,0,0,0,2,0,0,0,0
2019,Baja California Sur,La sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,0,0,0,0,0,0,0,0,0,0,0,0
2019,Baja California Sur,Otros bienes juridicos afectados (del fuero comun),Narcomenudeo,Narcomenudeo,55,35,62,53,42,48,36,38,37,32,27,14
2019,Baja California Sur,Otros bienes juridicos afectados (del fuero comun),Amenazas,Amenazas,98,102,102,108,110,113,108,123,119,123,117,115
2019,Baja California Sur,Otros bienes juridicos afectados (del fuero comun),Allanamiento de morada,Allanamiento de morada,15,10,10,10,19,16,21,9,8,18,9,7
2019,Baja California Sur,Otros bienes juridicos afectados (del fuero comun),Evasion de presos,Evasion de presos,0,0,0,0,0,0,0,0,0,0,2,0
2019,Baja California Sur,Otros bienes juridicos afectados (del fuero comun),Falsedad,Falsedad,2,6,7,9,7,15,3,6,8,12,10,8
2019,Baja California Sur,Otros bienes juridicos afectados (del fuero comun),Falsificacion,Falsificacion,7,8,4,6,3,7,3,8,3,7,4,18
2019,Baja California Sur,Otros bienes juridicos afectados (del fuero comun),Contra el medio ambiente,Contra el medio ambiente,0,0,0,0,0,0,0,0,0,0,0,0
2019,Baja California Sur,Otros bienes juridicos afectados (del fuero comun),Delitos cometidos por servidores publicos,Delitos cometidos por servidores publicos,42,26,17,21,18,14,22,32,23,27,24,20
2019,Baja California Sur,Otros bienes juridicos afectados (del fuero comun),Electorales,Electorales,0,0,0,0,0,0,0,0,0,0,0,0
2019,Baja California Sur,Otros bienes juridicos afectados (del fuero comun),Otros delitos del Fuero Comun,Otros delitos del Fuero Comun,100,103,83,82,95,87,79,74,70,51,75,59
2019,Campeche,La vida y la Integridad corporal,Homicidio,Con arma de fuego,0,4,0,3,4,1,2,6,0,8,2,3
2019,Campeche,La vida y la Integridad corporal,Homicidio,Con arma blanca,3,1,1,1,5,2,3,3,1,0,1,0
2019,Campeche,La vida y la Integridad corporal,Homicidio,Con otro elemento,0,0,1,0,0,2,2,3,5,3,0,3
2019,Campeche,La vida y la Integridad corporal,Homicidio,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2019,Campeche,La vida y la Integridad corporal,Homicidio,Con arma de fuego,1,0,0,1,0,0,0,0,1,0,0,0
2019,Campeche,La vida y la Integridad corporal,Homicidio,Con arma blanca,0,0,0,0,0,0,0,0,0,0,0,0
2019,Campeche,La vida y la Integridad corporal,Homicidio,En accidente de transito,5,7,8,9,4,2,4,1,4,6,5,1
2019,Campeche,La vida y la Integridad corporal,Homicidio,Con otro elemento,0,1,0,0,0,0,0,1,0,0,0,0
2019,Campeche,La vida y la Integridad corporal,Homicidio,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2019,Campeche,La vida y la Integridad corporal,Lesiones,Con arma de fuego,1,1,1,2,0,1,1,0,1,1,2,2
2019,Campeche,La vida y la Integridad corporal,Lesiones,Con arma blanca,3,4,3,3,1,1,2,3,0,0,1,0
2019,Campeche,La vida y la Integridad corporal,Lesiones,Con otro elemento,13,7,8,6,5,5,6,1,5,7,6,6
2019,Campeche,La vida y la Integridad corporal,Lesiones,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2019,Campeche,La vida y la Integridad corporal,Lesiones,Con arma de fuego,0,0,0,0,0,0,0,0,0,0,0,0
2019,Campeche,La vida y la Integridad corporal,Lesiones,Con arma blanca,0,0,0,0,0,0,0,0,0,0,0,0
2019,Campeche,La vida y la Integridad corporal,Lesiones,En accidente de transito,4,11,6,5,7,4,5,3,6,8,6,3
2019,Campeche,La vida y la Integridad corporal,Lesiones,Con otro elemento,0,0,0,0,0,0,0,0,0,0,0,0
2019,Campeche,La vida y la Integridad corporal,Lesiones,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2019,Campeche,La vida y la Integridad corporal,Feminicidio,Con arma de fuego,0,0,0,0,0,0,0,0,0,0,0,1
2019,Campeche,La vida y la Integridad corporal,Feminicidio,Con arma blanca,0,0,0,0,0,0,0,0,1,0,0,0
2019,Campeche,La vida y la Integridad corporal,Feminicidio,Con otro elemento,0,0,0,0,1,0,0,1,0,0,1,1
2019,Campeche,La vida y la Integridad corporal,Feminicidio,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2019,Campeche,La vida y la Integridad corporal,Aborto,Aborto,0,0,0,0,0,0,0,0,0,0,0,0
2019,Campeche,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,2,2,1,1,0,1,0,5,4,2,3,0
2019,Campeche,Libertad personal,Secuestro,Secuestro extorsivo,0,0,2,0,0,0,0,0,0,0,0,1
2019,Campeche,Libertad personal,Secuestro,Secuestro con calidad de rehen,0,0,0,0,0,0,0,0,0,0,0,0
2019,Campeche,Libertad personal,Secuestro,Secuestro para causar dano,0,0,0,0,0,0,0,0,0,0,0,0
2019,Campeche,Libertad personal,Secuestro,Secuestro expres,0,0,0,0,0,0,0,0,0,0,0,0
2019,Campeche,Libertad personal,Secuestro,Otro tipo de secuestros,0,0,0,0,0,0,0,0,0,0,0,0
2019,Campeche,Libertad personal,Trafico de menores,Trafico de menores,0,0,0,0,0,0,0,0,0,0,0,0
2019,Campeche,Libertad personal,Rapto,Rapto,0,0,0,0,0,0,0,0,0,0,0,0
2019,Campeche,Libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,2,1,0,2,1,0,0,0,0,0,1,0
2019,Campeche,La libertad y la seguridad sexual,Abuso sexual,Abuso sexual,6,4,2,5,9,4,4,3,6,3,2,7
2019,Campeche,La libertad y la seguridad sexual,Acoso sexual,Acoso sexual,1,1,0,0,0,0,1,0,0,0,0,0
2019,Campeche,La libertad y la seguridad sexual,Hostigamiento sexual,Hostigamiento sexual,0,0,1,0,0,0,0,0,0,0,0,0
2019,Campeche,La libertad y la seguridad sexual,Violacion simple,Violacion simple,6,7,5,4,2,9,9,7,6,1,2,3
2019,Campeche,La libertad y la seguridad sexual,Violacion equiparada,Violacion equiparada,13,19,16,20,19,28,27,15,17,6,13,18
2019,Campeche,La libertad y la seguridad sexual,Incesto,Incesto,0,0,0,0,0,0,0,0,0,0,0,0
2019,Campeche,La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,2,0,3,1,0,1,0,0,2,4,0,3
2019,Campeche,El patrimonio,Robo,Con violencia,0,0,0,0,1,2,1,0,0,0,0,0
2019,Campeche,El patrimonio,Robo,Sin violencia,7,10,13,10,9,10,10,15,10,8,15,8
2019,Campeche,El patrimonio,Robo,Robo de coche de 4 ruedas Con violencia,0,1,1,0,1,0,0,0,1,0,1,3
2019,Campeche,El patrimonio,Robo,Robo de coche de 4 ruedas Sin violencia,12,16,9,13,14,11,14,10,9,17,8,12
2019,Campeche,El patrimonio,Robo,Robo de motocicleta Con violencia,0,0,0,0,0,0,0,0,0,2,0,0
2019,Campeche,El patrimonio,Robo,Robo de motocicleta Sin violencia,43,27,36,25,37,47,44,43,36,48,38,48
2019,Campeche,El patrimonio,Robo,Robo de embarcaciones pequenas y grandes Con violencia,0,0,0,0,0,0,0,0,0,0,0,0
2019,Campeche,El patrimonio,Robo,Robo de embarcaciones pequenas y grandes Sin violencia,0,0,0,0,0,0,0,0,0,0,0,0
2019,Campeche,El patrimonio,Robo,Con violencia,0,0,0,0,0,0,0,0,0,0,0,0
2019,Campeche,El patrimonio,Robo,Sin violencia,3,1,0,1,1,0,0,0,0,0,0,0
2019,Campeche,El patrimonio,Robo,Con violencia,1,0,0,0,0,0,0,0,0,1,0,0
2019,Campeche,El patrimonio,Robo,Sin violencia,0,0,0,0,0,0,0,0,0,0,0,0
2019,Campeche,El patrimonio,Robo,Con violencia,3,6,4,3,3,2,1,5,4,2,6,3
2019,Campeche,El patrimonio,Robo,Sin violencia,0,0,0,0,0,0,0,0,0,0,0,0
2019,Campeche,El patrimonio,Robo,Con violencia,0,0,0,0,0,0,0,0,0,0,0,0
2019,Campeche,El patrimonio,Robo,Sin violencia,0,0,0,0,0,0,0,0,0,0,0,0
2019,Campeche,El patrimonio,Robo,Con violencia,0,0,0,1,0,0,1,0,0,0,0,0
2019,Campeche,El patrimonio,Robo,Sin violencia,0,0,0,0,0,0,0,0,0,0,0,0
2019,Campeche,El patrimonio,Robo,Con violencia,0,0,0,0,0,0,0,0,0,0,0,0
2019,Campeche,El patrimonio,Robo,Sin violencia,0,0,0,0,0,0,0,0,0,0,0,0
2019,Campeche,El patrimonio,Robo,Con violencia,1,0,0,0,0,0,0,0,0,0,2,0
2019,Campeche,El patrimonio,Robo,Sin violencia,0,0,0,0,0,0,0,0,0,0,0,0
2019,Campeche,El patrimonio,Robo,Con violencia,0,0,0,0,0,0,0,0,0,0,0,0
2019,Campeche,El patrimonio,Robo,Sin violencia,0,0,0,0,0,0,0,0,0,0,0,0
2019,Campeche,El patrimonio,Robo,Con violencia,8,8,5,8,8,8,9,13,8,10,14,9
2019,Campeche,El patrimonio,Robo,Sin violencia,3,0,3,3,2,0,3,3,3,0,2,4
2019,Campeche,El patrimonio,Robo,Con violencia,0,0,0,0,0,0,0,0,0,0,0,0
2019,Campeche,El patrimonio,Robo,Sin violencia,3,1,3,1,2,0,0,2,2,1,4,2
2019,Campeche,El patrimonio,Robo,Robo de herramienta industrial o agricola Con violencia,0,0,0,0,0,0,0,0,0,0,0,0
2019,Campeche,El patrimonio,Robo,Robo de herramienta industrial o agricola Sin violencia,0,0,0,0,0,0,0,0,0,0,0,0
2019,Campeche,El patrimonio,Robo,Robo de tractores Con violencia,0,0,0,0,0,0,0,0,0,0,0,0
2019,Campeche,El patrimonio,Robo,Robo de tractores Sin violencia,0,0,0,0,0,0,0,0,0,0,0,0
2019,Campeche,El patrimonio,Robo,"Robo de cables, tubos y otros objetos destinados a servicios publicos Con violencia",0,0,0,0,0,0,0,0,0,0,0,0
2019,Campeche,El patrimonio,Robo,"Robo de cables, tubos y otros objetos destinados a servicios publicos Sin violencia",0,0,0,0,0,0,0,0,0,0,0,0
2019,Campeche,El patrimonio,Robo,Con violencia,1,0,2,3,2,4,7,4,5,4,5,2
2019,Campeche,El patrimonio,Robo,Sin violencia,7,4,3,4,2,4,4,7,6,6,6,5
2019,Campeche,El patrimonio,Fraude,Fraude,0,0,0,1,0,1,0,2,1,5,1,0
2019,Campeche,El patrimonio,Abuso de confianza,Abuso de confianza,0,0,0,0,0,0,0,0,0,1,0,1
2019,Campeche,El patrimonio,Extorsion,Extorsion,1,0,3,5,2,2,4,1,2,3,2,0
2019,Campeche,El patrimonio,Dano a la propiedad,Dano a la propiedad,10,14,23,13,11,13,7,7,12,14,15,6
2019,Campeche,El patrimonio,Despojo,Despojo,1,0,0,1,1,2,1,0,0,0,2,1
2019,Campeche,El patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,2,2,1,1,0,3,2,1,0,0,3,1
2019,Campeche,La familia,Violencia familiar,Violencia familiar,4,9,4,6,11,7,4,2,3,5,3,4
2019,Campeche,La familia,Violencia de genero en todas sus modalidades distinta a la violencia familiar,Violencia de genero en todas sus modalidades distinta a la violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
2019,Campeche,La familia,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,0,0,0,0,1,0,0,1,2,0,1,4
2019,Campeche,La familia,Otros delitos contra la familia,Otros delitos contra la familia,0,0,0,0,0,0,0,0,0,0,0,0
2019,Campeche,La sociedad,Corrupcion de menores,Corrupcion de menores,1,0,1,2,0,0,3,0,1,1,2,1
2019,Campeche,La sociedad,Trata de personas,Trata de personas,0,0,0,0,0,0,0,0,1,0,0,0
2019,Campeche,La sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,6,0,2,3,0,0,0,1,0,0,1,0
2019,Campeche,Otros bienes juridicos afectados (del fuero comun),Narcomenudeo,Narcomenudeo,5,17,9,5,11,10,8,11,15,8,8,9
2019,Campeche,Otros bienes juridicos afectados (del fuero comun),Amenazas,Amenazas,5,9,6,7,6,4,3,3,4,6,2,3
2019,Campeche,Otros bienes juridicos afectados (del fuero comun),Allanamiento de morada,Allanamiento de morada,2,2,1,1,0,2,1,1,1,1,3,2
2019,Campeche,Otros bienes juridicos afectados (del fuero comun),Evasion de presos,Evasion de presos,0,0,0,0,0,0,0,0,0,0,0,0
2019,Campeche,Otros bienes juridicos afectados (del fuero comun),Falsedad,Falsedad,0,0,0,1,0,0,0,0,0,0,0,0
2019,Campeche,Otros bienes juridicos afectados (del fuero comun),Falsificacion,Falsificacion,0,0,0,0,0,1,0,0,0,0,0,1
2019,Campeche,Otros bienes juridicos afectados (del fuero comun),Contra el medio ambiente,Contra el medio ambiente,0,0,0,0,1,0,0,1,0,0,0,0
2019,Campeche,Otros bienes juridicos afectados (del fuero comun),Delitos cometidos por servidores publicos,Delitos cometidos por servidores publicos,0,0,0,0,0,0,0,0,1,0,0,0
2019,Campeche,Otros bienes juridicos afectados (del fuero comun),Electorales,Electorales,0,0,0,0,0,0,0,0,0,0,0,0
2019,Campeche,Otros bienes juridicos afectados (del fuero comun),Otros delitos del Fuero Comun,Otros delitos del Fuero Comun,4,3,2,8,8,4,7,1,2,4,2,7
2019,Coahuila de Zaragoza,La vida y la Integridad corporal,Homicidio,Con arma de fuego,19,10,12,13,12,8,12,6,13,10,7,10
2019,Coahuila de Zaragoza,La vida y la Integridad corporal,Homicidio,Con arma blanca,3,2,6,3,3,5,1,3,5,2,3,5
2019,Coahuila de Zaragoza,La vida y la Integridad corporal,Homicidio,Con otro elemento,7,7,2,1,7,3,7,5,4,1,4,1
2019,Coahuila de Zaragoza,La vida y la Integridad corporal,Homicidio,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2019,Coahuila de Zaragoza,La vida y la Integridad corporal,Homicidio,Con arma de fuego,0,0,0,0,0,0,0,0,0,0,0,1
2019,Coahuila de Zaragoza,La vida y la Integridad corporal,Homicidio,Con arma blanca,0,0,0,0,0,0,0,0,0,0,0,0
2019,Coahuila de Zaragoza,La vida y la Integridad corporal,Homicidio,En accidente de transito,11,25,16,14,18,14,19,27,15,31,14,16
2019,Coahuila de Zaragoza,La vida y la Integridad corporal,Homicidio,Con otro elemento,1,0,2,0,0,0,0,0,1,2,0,0
2019,Coahuila de Zaragoza,La vida y la Integridad corporal,Homicidio,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2019,Coahuila de Zaragoza,La vida y la Integridad corporal,Lesiones,Con arma de fuego,3,4,1,1,4,8,2,3,4,5,3,5
2019,Coahuila de Zaragoza,La vida y la Integridad corporal,Lesiones,Con arma blanca,9,13,15,16,16,16,11,17,7,10,8,11
2019,Coahuila de Zaragoza,La vida y la Integridad corporal,Lesiones,Con otro elemento,243,373,295,278,466,428,347,441,318,400,239,223
2019,Coahuila de Zaragoza,La vida y la Integridad corporal,Lesiones,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2019,Coahuila de Zaragoza,La vida y la Integridad corporal,Lesiones,Con arma de fuego,0,0,0,0,0,0,0,0,0,1,0,0
